[Name]
Heat Transfer

[Data]
"Accumulated Timestep","RMS H-Energy"
1234,1.33196340e-06
1235,1.33673223e-06
1236,1.33771573e-06
1237,1.34196455e-06
1238,1.34089873e-06
1239,1.34541801e-06
1240,1.34949255e-06
1241,1.35031212e-06
1242,1.35269431e-06
1243,1.36315384e-06
1244,1.36468066e-06
1245,1.36426172e-06
1246,1.36981021e-06
1247,1.37510540e-06
1248,1.38145549e-06
1249,1.37823042e-06
1250,1.38092400e-06
1251,1.38072642e-06
1252,1.37401446e-06
1253,1.38165240e-06
1254,1.39085182e-06
1255,1.38402140e-06
1256,1.38630912e-06
1257,1.39005328e-06
1258,1.38559835e-06
1259,1.38556902e-06
1260,1.38873384e-06
1261,1.38091741e-06
1262,1.37769200e-06
1263,1.38277176e-06
1264,1.37774191e-06
1265,1.37861377e-06
1266,1.37176801e-06
1267,1.37252789e-06
1268,1.37117513e-06
1269,1.36577853e-06
1270,1.35965126e-06
1271,1.35621303e-06
1272,1.35532855e-06
1273,1.35365281e-06
1274,1.34639561e-06
1275,1.34565971e-06
1276,1.34347601e-06
1277,1.33971616e-06
1278,1.33171238e-06
1279,1.32908986e-06
1280,1.33148899e-06
1281,1.32496416e-06
1282,1.32097830e-06
1283,1.31938748e-06
1284,1.32076730e-06
1285,1.31987758e-06
1286,1.31505055e-06
1287,1.31516572e-06
1288,1.31510319e-06
1289,1.31512365e-06
1290,1.31833747e-06
1291,1.32656589e-06
1292,1.31827574e-06
1293,1.32232981e-06
1294,1.32577952e-06
1295,1.32594232e-06
1296,1.33350943e-06
1297,1.33200967e-06
1298,1.34206903e-06
1299,1.35139919e-06
1300,1.35312462e-06
1301,1.35591631e-06
1302,1.36534641e-06
1303,1.36311360e-06
1304,1.37430231e-06
1305,1.37563336e-06
1306,1.37799225e-06
1307,1.37739528e-06
1308,1.38365760e-06
1309,1.38203359e-06
1310,1.38561620e-06
1311,1.38310816e-06
1312,1.38693190e-06
1313,1.39003009e-06
1314,1.38938037e-06
1315,1.39611097e-06
1316,1.40017903e-06
1317,1.39992915e-06
1318,1.40885356e-06
1319,1.41597422e-06
1320,1.41948692e-06
1321,1.42624424e-06
1322,1.43162470e-06
1323,1.42855538e-06
1324,1.42903673e-06
1325,1.43298303e-06
1326,1.44078660e-06
1327,1.44520504e-06
1328,1.44442549e-06
1329,1.45297213e-06
1330,1.44976286e-06
1331,1.44591127e-06
1332,1.45410320e-06
1333,1.45187744e-06
1334,1.44911064e-06
1335,1.44487683e-06
1336,1.44811065e-06
1337,1.44829119e-06
1338,1.44735077e-06
1339,1.43998443e-06
1340,1.43836996e-06
1341,1.43328498e-06
1342,1.43045406e-06
1343,1.42681381e-06
1344,1.41696876e-06
1345,1.42238480e-06
1346,1.41460112e-06
1347,1.41118085e-06
1348,1.40513316e-06
1349,1.40215820e-06
1350,1.39094630e-06
1351,1.39664758e-06
1352,1.38392602e-06
1353,1.38032442e-06
1354,1.38308826e-06
1355,1.37626444e-06
1356,1.36997926e-06
1357,1.36789004e-06
1358,1.36632525e-06
1359,1.36098595e-06
1360,1.36302629e-06
1361,1.35918015e-06
1362,1.35056598e-06
1363,1.35462210e-06
1364,1.35764606e-06
1365,1.35151333e-06
1366,1.35959635e-06
1367,1.35646587e-06
1368,1.35771961e-06
1369,1.36448296e-06
1370,1.36476740e-06
1371,1.36558106e-06
1372,1.37254608e-06
1373,1.37960717e-06
1374,1.38711675e-06
1375,1.39468386e-06
1376,1.40542761e-06
1377,1.40831207e-06
1378,1.41168709e-06
1379,1.41578846e-06
1380,1.41948851e-06
1381,1.43219165e-06
1382,1.43529917e-06
1383,1.43715999e-06
1384,1.43752641e-06
1385,1.43805016e-06
1386,1.43691841e-06
1387,1.44036869e-06
1388,1.44809735e-06
1389,1.44975786e-06
1390,1.44566059e-06
1391,1.45152558e-06
1392,1.45163131e-06
1393,1.45422712e-06
1394,1.46229115e-06
1395,1.47088838e-06
1396,1.47597325e-06
1397,1.48021036e-06
1398,1.47986555e-06
1399,1.48043489e-06
1400,1.49079426e-06
1401,1.48945367e-06
1402,1.49431480e-06
1403,1.49966468e-06
1404,1.49570769e-06
1405,1.49985874e-06
1406,1.50112874e-06
1407,1.50305630e-06
1408,1.50387348e-06
1409,1.50392952e-06
1410,1.50557582e-06
1411,1.50031781e-06
1412,1.50080200e-06
1413,1.49919276e-06
1414,1.49325967e-06
1415,1.49490961e-06
1416,1.48627566e-06
1417,1.48458150e-06
1418,1.48087884e-06
1419,1.48188872e-06
1420,1.47662536e-06
1421,1.46842387e-06
1422,1.46590082e-06
1423,1.45968409e-06
1424,1.46011416e-06
1425,1.45023182e-06
1426,1.44377077e-06
1427,1.44097669e-06
1428,1.44121577e-06
1429,1.43371687e-06
1430,1.42873864e-06
1431,1.42131103e-06
1432,1.41755004e-06
1433,1.41362432e-06
1434,1.40712439e-06
1435,1.40321140e-06
1436,1.40368468e-06
1437,1.39544886e-06
1438,1.38935786e-06
1439,1.38440180e-06
1440,1.38250664e-06
1441,1.38118128e-06
1442,1.37944960e-06
1443,1.38221105e-06
1444,1.37923871e-06
1445,1.37826487e-06
1446,1.38276278e-06
1447,1.38286850e-06
1448,1.38566384e-06
1449,1.38887151e-06
1450,1.39049678e-06
1451,1.39412464e-06
1452,1.40192981e-06
1453,1.40695158e-06
1454,1.41170801e-06
1455,1.41463681e-06
1456,1.42203442e-06
1457,1.42880924e-06
1458,1.43337900e-06
1459,1.43927946e-06
1460,1.44160163e-06
1461,1.44460864e-06
1462,1.44630360e-06
1463,1.44809519e-06
1464,1.44857711e-06
1465,1.45149102e-06
1466,1.45825686e-06
1467,1.45338538e-06
1468,1.45518493e-06
1469,1.46259595e-06
1470,1.46701188e-06
1471,1.47097569e-06
1472,1.47595892e-06
1473,1.48073082e-06
1474,1.48634899e-06
1475,1.49206926e-06
1476,1.49840571e-06
1477,1.50291521e-06
1478,1.50431413e-06
1479,1.50878293e-06
1480,1.50841754e-06
1481,1.51935603e-06
1482,1.51706877e-06
1483,1.51944414e-06
1484,1.52230655e-06
1485,1.52122664e-06
1486,1.52498819e-06
1487,1.52257735e-06
1488,1.52214545e-06
1489,1.52083226e-06
1490,1.51330687e-06
1491,1.51703125e-06
1492,1.50686321e-06
1493,1.51349150e-06
1494,1.50445271e-06
1495,1.49715345e-06
1496,1.49137634e-06
1497,1.48586219e-06
1498,1.48126742e-06
1499,1.47831770e-06
1500,1.47020842e-06
1501,1.46485070e-06
1502,1.46289119e-06
1503,1.45742808e-06
1504,1.45271065e-06
1505,1.44571072e-06
1506,1.43759507e-06
1507,1.43310569e-06
1508,1.43266038e-06
1509,1.42083115e-06
1510,1.42029501e-06
1511,1.41297710e-06
1512,1.41124110e-06
1513,1.40454540e-06
1514,1.40315865e-06
1515,1.40191548e-06
1516,1.39350800e-06
1517,1.38851328e-06
1518,1.38799294e-06
1519,1.38821667e-06
1520,1.38328176e-06
1521,1.38964947e-06
1522,1.38647374e-06
1523,1.39123779e-06
1524,1.39434133e-06
1525,1.40044915e-06
1526,1.40349766e-06
1527,1.40544000e-06
1528,1.41318071e-06
1529,1.41814610e-06
1530,1.42410408e-06
1531,1.43077000e-06
1532,1.44048965e-06
1533,1.44526939e-06
1534,1.44891385e-06
1535,1.45137926e-06
1536,1.46049751e-06
1537,1.46078514e-06
1538,1.46760010e-06
1539,1.46374214e-06
1540,1.46629338e-06
1541,1.46725495e-06
1542,1.46654406e-06
1543,1.47343974e-06
1544,1.47505057e-06
1545,1.47760215e-06
1546,1.48345248e-06
1547,1.48193635e-06
1548,1.49097104e-06
1549,1.49325786e-06
1550,1.49769357e-06
1551,1.50581832e-06
1552,1.50804840e-06
1553,1.51147458e-06
1554,1.51180393e-06
1555,1.51898689e-06
1556,1.52362486e-06
1557,1.52531379e-06
1558,1.52690745e-06
1559,1.52533505e-06
1560,1.52666701e-06
1561,1.52359485e-06
1562,1.52251255e-06
1563,1.52421444e-06
1564,1.52610528e-06
1565,1.52706673e-06
1566,1.51939696e-06
1567,1.51619702e-06
1568,1.51779420e-06
1569,1.51261497e-06
1570,1.50945630e-06
1571,1.50298479e-06
1572,1.49793789e-06
1573,1.50118126e-06
1574,1.49079494e-06
1575,1.48470326e-06
1576,1.47875130e-06
1577,1.47443109e-06
1578,1.47030346e-06
1579,1.46197249e-06
1580,1.46045716e-06
1581,1.45767376e-06
1582,1.44678188e-06
1583,1.43983391e-06
1584,1.43718250e-06
1585,1.43082241e-06
1586,1.42693136e-06
1587,1.41739986e-06
1588,1.41189196e-06
1589,1.40985810e-06
1590,1.40484019e-06
1591,1.40574616e-06
1592,1.40300563e-06
1593,1.38852818e-06
1594,1.38530743e-06
1595,1.38921644e-06
1596,1.38449195e-06
1597,1.38005475e-06
1598,1.37891607e-06
1599,1.37726659e-06
1600,1.37710481e-06
1601,1.38016446e-06
1602,1.38756684e-06
1603,1.38571659e-06
1604,1.38704297e-06
1605,1.39344024e-06
1606,1.39242366e-06
1607,1.39390272e-06
1608,1.39943290e-06
1609,1.41275098e-06
1610,1.41233545e-06
1611,1.41798319e-06
1612,1.42580416e-06
1613,1.43411876e-06
1614,1.43479895e-06
1615,1.43244608e-06
1616,1.43044338e-06
1617,1.43289196e-06
1618,1.44353669e-06
1619,1.43667694e-06
1620,1.43770410e-06
1621,1.43866816e-06
1622,1.44138858e-06
1623,1.44536580e-06
1624,1.44525700e-06
1625,1.45110664e-06
1626,1.45580850e-06
1627,1.45942454e-06
1628,1.46337379e-06
1629,1.46429181e-06
1630,1.47546734e-06
1631,1.48444065e-06
1632,1.48592937e-06
1633,1.48781771e-06
1634,1.49610071e-06
1635,1.50071173e-06
1636,1.50194194e-06
1637,1.50500239e-06
1638,1.50354276e-06
1639,1.50097799e-06
1640,1.50331152e-06
1641,1.50211758e-06
1642,1.50255198e-06
1643,1.49969526e-06
1644,1.49777418e-06
1645,1.50273092e-06
1646,1.49194921e-06
1647,1.48878098e-06
1648,1.48527488e-06
1649,1.48249785e-06
1650,1.47550259e-06
1651,1.46973025e-06
1652,1.46140462e-06
1653,1.45854108e-06
1654,1.44921751e-06
1655,1.44730302e-06
1656,1.44355624e-06
1657,1.43424325e-06
1658,1.43135037e-06
1659,1.42592080e-06
1660,1.42397357e-06
1661,1.41556700e-06
1662,1.40921259e-06
1663,1.40385168e-06
1664,1.39373719e-06
1665,1.39238819e-06
1666,1.38745190e-06
1667,1.38573284e-06
1668,1.38250982e-06
1669,1.38349833e-06
1670,1.37328607e-06
1671,1.37584072e-06
1672,1.36867243e-06
1673,1.36957772e-06
1674,1.37170059e-06
1675,1.37106406e-06
1676,1.37331619e-06
1677,1.37299355e-06
1678,1.37467418e-06
1679,1.37507675e-06
1680,1.38242126e-06
1681,1.38809969e-06
1682,1.39283111e-06
1683,1.38600706e-06
1684,1.39088309e-06
1685,1.40240547e-06
1686,1.40550003e-06
1687,1.40985151e-06
1688,1.42016688e-06
1689,1.42132694e-06
1690,1.42185229e-06
1691,1.43120371e-06
1692,1.42712463e-06
1693,1.43000830e-06
1694,1.43774560e-06
1695,1.43953048e-06
1696,1.42875183e-06
1697,1.43037687e-06
1698,1.43034219e-06
1699,1.44199078e-06
1700,1.44106946e-06
1701,1.44191677e-06
1702,1.44503099e-06
1703,1.45037473e-06
1704,1.45562274e-06
1705,1.46134676e-06
1706,1.45963998e-06
1707,1.46994410e-06
1708,1.47359856e-06
1709,1.47794674e-06
1710,1.47752678e-06
1711,1.48237802e-06
1712,1.48662684e-06
1713,1.48608069e-06
1714,1.48636138e-06
1715,1.47990454e-06
1716,1.47884657e-06
1717,1.48426898e-06
1718,1.48035190e-06
1719,1.48309596e-06
1720,1.48018773e-06
1721,1.47727803e-06
1722,1.47009325e-06
1723,1.47192884e-06
1724,1.47107619e-06
1725,1.45687943e-06
1726,1.45690910e-06
1727,1.45216393e-06
1728,1.44204171e-06
1729,1.43796694e-06
1730,1.43633952e-06
1731,1.43346449e-06
1732,1.42538829e-06
1733,1.42507406e-06
1734,1.42394060e-06
1735,1.41547105e-06
1736,1.40787927e-06
1737,1.40319196e-06
1738,1.39441875e-06
1739,1.38856944e-06
1740,1.38714711e-06
1741,1.38105668e-06
1742,1.37595293e-06
1743,1.37205916e-06
1744,1.37092957e-06
1745,1.36773735e-06
1746,1.36452775e-06
1747,1.36845381e-06
1748,1.35824064e-06
1749,1.35460346e-06
1750,1.35130824e-06
1751,1.35265623e-06
1752,1.36262747e-06
1753,1.35442701e-06
1754,1.35254345e-06
1755,1.35164714e-06
1756,1.35246762e-06
1757,1.35537823e-06
1758,1.35964842e-06
1759,1.36293374e-06
1760,1.36441997e-06
1761,1.36928509e-06
1762,1.37402060e-06
1763,1.37958580e-06
1764,1.38349469e-06
1765,1.38911525e-06
1766,1.38804228e-06
1767,1.39577435e-06
1768,1.39710949e-06
1769,1.39556653e-06
1770,1.40095199e-06
1771,1.40154407e-06
1772,1.40137661e-06
1773,1.40166946e-06
1774,1.40153452e-06
1775,1.40116617e-06
1776,1.40318934e-06
1777,1.40950146e-06
1778,1.40965938e-06
1779,1.41696421e-06
1780,1.41512885e-06
1781,1.42099964e-06
1782,1.42840759e-06
1783,1.42878821e-06
1784,1.43068689e-06
1785,1.43972318e-06
1786,1.44654405e-06
1787,1.44707849e-06
1788,1.45143792e-06
1789,1.45386650e-06
1790,1.45522472e-06
1791,1.46236243e-06
1792,1.46073273e-06
1793,1.45535614e-06
1794,1.46304978e-06
1795,1.46304058e-06
1796,1.46133414e-06
1797,1.45934212e-06
1798,1.46179923e-06
1799,1.45530657e-06
1800,1.45358638e-06
1801,1.44848775e-06
1802,1.44668752e-06
1803,1.43928128e-06
1804,1.43642706e-06
1805,1.43281341e-06
1806,1.42776253e-06
1807,1.42391252e-06
1808,1.41987016e-06
1809,1.41875580e-06
1810,1.40990869e-06
1811,1.40429529e-06
1812,1.39830752e-06
1813,1.39228234e-06
1814,1.38373127e-06
1815,1.38109112e-06
1816,1.37558982e-06
1817,1.37126335e-06
1818,1.37219024e-06
1819,1.36336985e-06
1820,1.36159565e-06
1821,1.35651305e-06
1822,1.35959067e-06
1823,1.34655215e-06
1824,1.34759580e-06
1825,1.34589209e-06
1826,1.34137213e-06
1827,1.34533605e-06
1828,1.34660002e-06
1829,1.34114828e-06
1830,1.34713127e-06
1831,1.35211735e-06
1832,1.35182040e-06
1833,1.35729829e-06
1834,1.36194672e-06
1835,1.36312406e-06
1836,1.36769711e-06
1837,1.36788083e-06
1838,1.37384200e-06
1839,1.38372695e-06
1840,1.38135988e-06
1841,1.38843996e-06
1842,1.39236738e-06
1843,1.39095619e-06
1844,1.39347219e-06
1845,1.40024656e-06
1846,1.40026623e-06
1847,1.40207055e-06
1848,1.40349891e-06
1849,1.40151428e-06
1850,1.39824465e-06
1851,1.39878250e-06
1852,1.40459304e-06
1853,1.41212786e-06
1854,1.41117562e-06
1855,1.41424937e-06
1856,1.42649287e-06
1857,1.42539659e-06
1858,1.43104467e-06
1859,1.43051898e-06
1860,1.43419595e-06
1861,1.44042758e-06
1862,1.44166074e-06
1863,1.44676278e-06
1864,1.45044260e-06
1865,1.45217928e-06
1866,1.45127024e-06
1867,1.45575143e-06
1868,1.45512524e-06
1869,1.45703552e-06
1870,1.46034813e-06
1871,1.45293893e-06
1872,1.44977184e-06
1873,1.44935666e-06
1874,1.44792136e-06
1875,1.44415230e-06
1876,1.44328419e-06
1877,1.43523982e-06
1878,1.42509612e-06
1879,1.42641898e-06
1880,1.42079489e-06
1881,1.42210706e-06
1882,1.41207443e-06
1883,1.40886016e-06
1884,1.40458565e-06
1885,1.39750398e-06
1886,1.39644851e-06
1887,1.39288534e-06
1888,1.38826874e-06
1889,1.37701636e-06
1890,1.37506493e-06
1891,1.37203142e-06
1892,1.36465076e-06
1893,1.36077040e-06
1894,1.35563926e-06
1895,1.34795869e-06
1896,1.34699565e-06
1897,1.34083427e-06
1898,1.33846629e-06
1899,1.33647688e-06
1900,1.33143658e-06
1901,1.33089736e-06
1902,1.33351193e-06
1903,1.33536582e-06
1904,1.32840773e-06
1905,1.32909622e-06
1906,1.32798561e-06
1907,1.32786056e-06
1908,1.33175354e-06
1909,1.33297874e-06
1910,1.32842649e-06
1911,1.33141646e-06
1912,1.33534343e-06
1913,1.33653032e-06
1914,1.33972674e-06
1915,1.35055814e-06
1916,1.34893367e-06
1917,1.35270864e-06
1918,1.35380139e-06
1919,1.36192136e-06
1920,1.35715561e-06
1921,1.36387655e-06
1922,1.35985340e-06
1923,1.36171354e-06
1924,1.35954178e-06
1925,1.36393726e-06
1926,1.36200447e-06
1927,1.36591768e-06
1928,1.36188078e-06
1929,1.36952303e-06
1930,1.36958101e-06
1931,1.37012057e-06
1932,1.37176210e-06
1933,1.37493680e-06
1934,1.38123085e-06
1935,1.38373480e-06
1936,1.38412202e-06
1937,1.39060251e-06
1938,1.39559802e-06
1939,1.39895121e-06
1940,1.40655970e-06
1941,1.40712098e-06
1942,1.40961413e-06
1943,1.41242265e-06
1944,1.41546377e-06
1945,1.41468411e-06
1946,1.42409340e-06
1947,1.42166846e-06
1948,1.41925796e-06
1949,1.42411375e-06
1950,1.42254453e-06
1951,1.41650821e-06
1952,1.41764144e-06
1953,1.40906809e-06
1954,1.40736427e-06
1955,1.40753446e-06
1956,1.40244356e-06
1957,1.39738438e-06
1958,1.39331655e-06
1959,1.38370706e-06
1960,1.38702751e-06
1961,1.37803215e-06
1962,1.37757104e-06
1963,1.37043151e-06
1964,1.36801066e-06
1965,1.36588119e-06
1966,1.35083872e-06
1967,1.35310779e-06
1968,1.34776326e-06
1969,1.33649576e-06
